1.289219875473080201e-01,1.093883530704431728e-01,1.308753509949945049e-01,1.132950799658161423e-01,1.035282627273837186e-01,1.054816261750702033e-01,1.152484434135026270e-01,1.328287144426809896e-01,1.465022585764863827e-01,1.289219875473080201e-01,1.328287144426809896e-01,1.172018068611891117e-01,1.230618972042485659e-01,1.308753509949945049e-01,1.386888047857404715e-01,1.113417165181296575e-01,1.211085337565620812e-01,1.172018068611891117e-01,1.289219875473080479e-01,1.093883530704431728e-01,1.211085337565620812e-01,1.172018068611891117e-01,1.523623489195458369e-01,1.523623489195458369e-01,1.367354413380539591e-01,1.328287144426809896e-01,1.484556220241728952e-01,1.562690758149188341e-01,1.777560737394701662e-01,2.070565254547674372e-01,1.621291661579782606e-01,1.875228909779025899e-01,1.621291661579782883e-01,1.953363447686485288e-01,1.640825296056647731e-01,1.914296178732755593e-01,1.523623489195458369e-01,1.855695275302161051e-01,2.246367964839457998e-01,2.070565254547674372e-01,1.679892565010377425e-01,1.933829813209620441e-01,1.562690758149188341e-01,2.031497985593944677e-01,1.465022585764864105e-01,1.855695275302161051e-01,1.328287144426809896e-01,1.758027102917836815e-01,1.289219875473080201e-01,1.738493468440971967e-01,1.504089854718593522e-01,1.465022585764863827e-01,1.367354413380539591e-01,1.406421682334269285e-01,1.425955316811134133e-01,1.328287144426809896e-01,1.152484434135026270e-01,1.093883530704431728e-01,1.132950799658161423e-01,9.962153583201074913e-02
1.093883530704431728e-01,1.093883530704431728e-01,1.250152606519350507e-01,1.054816261750702033e-01,1.191551703088755965e-01,1.152484434135026270e-01,1.211085337565620812e-01,1.113417165181296575e-01,1.816628006348431079e-01,1.152484434135026270e-01,1.230618972042485659e-01,1.191551703088755965e-01,1.152484434135026270e-01,1.269686240996215354e-01,1.367354413380539591e-01,1.113417165181296575e-01,1.054816261750702033e-01,1.425955316811134133e-01,1.074349896227566881e-01,1.347820778903675021e-01,1.582224392626052911e-01,1.211085337565620812e-01,1.562690758149188341e-01,1.367354413380539591e-01,1.425955316811134133e-01,1.445488951287999257e-01,1.445488951287999257e-01,1.816628006348431357e-01,1.562690758149188341e-01,1.543157123672323217e-01,1.894762544255890746e-01,1.699426199487242273e-01,1.289219875473080201e-01,1.738493468440971967e-01,1.543157123672323494e-01,1.601758027102918036e-01,1.679892565010377148e-01,2.109632523501404067e-01,1.718959833964107120e-01,2.187767061408863456e-01,1.738493468440971967e-01,1.718959833964106843e-01,1.250152606519350784e-01,1.406421682334269285e-01,1.855695275302161051e-01,1.972897082163350135e-01,1.816628006348431357e-01,1.640825296056647731e-01,1.699426199487242273e-01,1.777560737394701662e-01,2.090098889024539219e-01,1.660358930533512301e-01,1.367354413380539591e-01,1.562690758149188064e-01,1.601758027102917759e-01,1.328287144426810173e-01,1.152484434135026270e-01,1.172018068611891117e-01,9.962153583201074913e-02,1.230618972042485659e-01
1.093883530704431728e-01,1.152484434135026270e-01,1.093883530704431728e-01,1.113417165181296575e-01,1.211085337565620812e-01,1.582224392626053189e-01,1.191551703088755965e-01,1.269686240996215354e-01,1.054816261750702033e-01,1.113417165181296575e-01,1.172018068611891117e-01,1.074349896227566881e-01,1.211085337565620812e-01,1.035282627273837186e-01,9.766817238432426440e-02,1.172018068611891117e-01,1.093883530704431728e-01,1.250152606519350507e-01,1.425955316811134133e-01,1.074349896227566881e-01,1.035282627273837186e-01,1.386888047857404438e-01,1.308753509949945049e-01,1.621291661579782883e-01,1.132950799658161423e-01,1.328287144426810173e-01,1.289219875473080201e-01,1.328287144426809896e-01,2.051031620070809525e-01,1.386888047857404715e-01,1.953363447686485288e-01,2.011964351117079830e-01,1.211085337565620812e-01,1.797094371871566509e-01,1.738493468440971690e-01,1.582224392626053189e-01,1.640825296056647731e-01,1.718959833964107120e-01,2.011964351117079830e-01,2.402637040654376777e-01,1.777560737394701662e-01,1.894762544255890746e-01,1.777560737394701662e-01,1.679892565010377425e-01,1.660358930533512578e-01,1.484556220241728952e-01,1.289219875473080201e-01,1.738493468440971967e-01,1.445488951287999257e-01,1.367354413380539591e-01,1.465022585764864105e-01,1.386888047857404438e-01,1.289219875473080201e-01,1.191551703088755965e-01,1.250152606519350507e-01,1.328287144426809896e-01,1.074349896227566881e-01,1.308753509949945049e-01,1.074349896227566881e-01,1.113417165181296575e-01
1.015748992796972339e-01,1.132950799658161423e-01,1.211085337565620812e-01,1.172018068611891117e-01,1.035282627273837186e-01,1.132950799658161423e-01,9.766817238432426440e-02,1.269686240996215354e-01,1.211085337565620812e-01,1.152484434135026270e-01,1.269686240996215354e-01,1.074349896227566881e-01,9.962153583201074913e-02,1.191551703088755965e-01,1.289219875473080201e-01,1.347820778903674743e-01,1.367354413380539591e-01,1.445488951287998980e-01,1.152484434135026270e-01,1.601758027102918036e-01,1.347820778903674743e-01,1.328287144426809896e-01,1.113417165181296575e-01,1.386888047857404438e-01,1.328287144426809896e-01,1.406421682334269285e-01,1.660358930533512578e-01,1.347820778903674743e-01,1.640825296056647731e-01,2.246367964839457998e-01,1.425955316811134410e-01,1.758027102917836537e-01,1.914296178732755593e-01,1.601758027102917759e-01,1.894762544255890746e-01,1.621291661579782883e-01,1.933829813209620441e-01,1.875228909779025899e-01,1.601758027102917759e-01,2.168233426931998609e-01,1.328287144426809896e-01,2.187767061408863456e-01,1.797094371871566509e-01,1.777560737394701662e-01,1.679892565010377425e-01,1.211085337565620812e-01,1.386888047857404715e-01,1.660358930533512578e-01,1.914296178732755593e-01,1.250152606519350507e-01,1.562690758149188341e-01,1.504089854718593522e-01,1.250152606519350507e-01,1.093883530704431728e-01,9.571480893663777967e-02,1.152484434135026270e-01,1.172018068611891117e-01,1.172018068611891117e-01,1.074349896227566881e-01,1.015748992796972339e-01
1.191551703088755965e-01,1.230618972042485659e-01,1.289219875473080201e-01,1.093883530704431728e-01,1.074349896227566881e-01,9.962153583201074913e-02,1.250152606519350507e-01,1.015748992796972339e-01,1.074349896227566881e-01,1.132950799658161423e-01,1.093883530704431728e-01,1.230618972042485659e-01,1.093883530704431728e-01,1.211085337565620812e-01,1.250152606519350507e-01,1.191551703088755965e-01,1.191551703088755965e-01,1.035282627273837186e-01,1.367354413380539868e-01,1.386888047857404715e-01,1.582224392626053189e-01,1.152484434135026270e-01,1.328287144426809896e-01,1.289219875473080201e-01,1.015748992796972339e-01,1.465022585764864105e-01,1.386888047857404438e-01,1.601758027102918036e-01,1.504089854718593522e-01,1.601758027102918036e-01,1.367354413380539868e-01,1.347820778903675021e-01,1.465022585764864105e-01,1.484556220241728952e-01,2.031497985593944677e-01,1.758027102917836815e-01,1.347820778903674743e-01,1.679892565010377425e-01,2.031497985593944677e-01,1.914296178732755593e-01,1.953363447686485288e-01,1.855695275302160774e-01,1.328287144426810173e-01,1.562690758149188341e-01,1.797094371871566509e-01,1.777560737394701662e-01,1.953363447686485288e-01,1.679892565010377425e-01,1.640825296056647731e-01,1.445488951287999257e-01,1.445488951287998980e-01,1.152484434135026270e-01,1.308753509949945049e-01,1.367354413380539868e-01,1.250152606519350507e-01,1.172018068611891117e-01,1.523623489195458369e-01,1.582224392626053189e-01,9.766817238432426440e-02,1.035282627273837047e-01
1.289219875473080201e-01,1.328287144426809896e-01,1.152484434135026270e-01,1.054816261750702033e-01,9.962153583201074913e-02,1.269686240996215354e-01,1.015748992796972339e-01,1.152484434135026270e-01,1.191551703088755965e-01,1.172018068611891117e-01,1.035282627273837186e-01,1.035282627273837186e-01,1.172018068611891117e-01,1.269686240996215354e-01,1.054816261750702033e-01,1.132950799658161423e-01,1.074349896227566881e-01,1.132950799658161423e-01,1.289219875473080201e-01,1.191551703088755965e-01,1.035282627273837186e-01,1.328287144426810173e-01,1.132950799658161423e-01,1.562690758149188341e-01,1.562690758149188341e-01,1.621291661579782883e-01,1.386888047857404715e-01,1.855695275302160774e-01,1.621291661579782883e-01,1.601758027102918036e-01,1.289219875473080201e-01,2.090098889024539219e-01,1.640825296056647731e-01,1.445488951287999257e-01,1.093883530704431728e-01,2.011964351117079830e-01,1.738493468440971690e-01,1.699426199487242273e-01,2.070565254547674372e-01,1.953363447686485288e-01,1.953363447686485288e-01,1.582224392626053189e-01,1.797094371871566509e-01,1.836161640825296204e-01,1.836161640825296204e-01,1.953363447686485288e-01,1.621291661579782883e-01,2.051031620070809525e-01,1.484556220241728952e-01,1.445488951287999257e-01,1.777560737394701662e-01,1.289219875473080201e-01,1.328287144426809896e-01,1.211085337565620812e-01,1.230618972042485659e-01,1.172018068611891117e-01,1.132950799658161423e-01,1.054816261750701895e-01,1.367354413380539591e-01,1.132950799658161423e-01
1.289219875473080201e-01,1.093883530704431728e-01,9.962153583201074913e-02,1.250152606519350507e-01,1.132950799658161423e-01,1.074349896227566881e-01,1.035282627273837047e-01,1.054816261750702033e-01,1.211085337565620812e-01,1.289219875473080201e-01,1.132950799658161423e-01,1.093883530704431728e-01,1.250152606519350507e-01,1.054816261750701895e-01,1.328287144426809896e-01,1.230618972042485659e-01,1.074349896227566881e-01,1.093883530704431728e-01,1.386888047857404438e-01,1.113417165181296575e-01,1.367354413380539591e-01,1.504089854718593799e-01,1.230618972042485659e-01,1.425955316811134410e-01,1.230618972042485659e-01,1.250152606519350507e-01,1.093883530704431728e-01,1.347820778903675021e-01,1.172018068611891117e-01,1.015748992796972200e-01,1.113417165181296575e-01,1.406421682334269285e-01,1.484556220241728675e-01,1.425955316811134410e-01,1.699426199487242273e-01,1.894762544255890746e-01,1.718959833964106843e-01,1.933829813209620441e-01,1.953363447686485288e-01,1.914296178732755593e-01,1.699426199487242273e-01,1.406421682334269285e-01,1.699426199487242273e-01,1.777560737394701662e-01,1.308753509949945049e-01,1.484556220241728952e-01,1.289219875473080201e-01,1.523623489195458369e-01,1.562690758149188064e-01,1.445488951287998980e-01,1.230618972042485659e-01,1.328287144426809896e-01,1.308753509949945326e-01,1.621291661579782606e-01,1.699426199487242273e-01,1.172018068611891117e-01,1.425955316811134410e-01,1.230618972042485659e-01,1.074349896227566881e-01,1.074349896227566881e-01
1.172018068611891117e-01,1.269686240996215354e-01,1.250152606519350507e-01,1.054816261750702033e-01,1.152484434135026270e-01,1.152484434135026270e-01,1.269686240996215354e-01,1.132950799658161423e-01,1.386888047857404715e-01,1.621291661579782606e-01,1.250152606519350507e-01,1.132950799658161423e-01,1.191551703088755965e-01,1.230618972042485659e-01,1.172018068611891117e-01,1.406421682334269285e-01,1.074349896227566881e-01,1.172018068611891117e-01,1.230618972042485659e-01,1.093883530704431728e-01,1.054816261750702033e-01,1.230618972042485659e-01,1.386888047857404715e-01,1.211085337565620812e-01,1.093883530704431728e-01,1.269686240996215354e-01,1.621291661579782606e-01,1.113417165181296575e-01,1.250152606519350507e-01,1.582224392626052911e-01,1.797094371871566509e-01,1.855695275302161051e-01,1.562690758149188064e-01,1.836161640825296204e-01,1.875228909779025899e-01,1.289219875473080201e-01,1.660358930533512578e-01,1.660358930533512578e-01,1.855695275302161051e-01,1.621291661579782883e-01,1.797094371871566509e-01,1.738493468440971967e-01,1.640825296056647731e-01,1.582224392626053189e-01,1.230618972042485659e-01,1.074349896227566881e-01,1.425955316811134133e-01,1.328287144426809896e-01,1.250152606519350507e-01,1.211085337565620812e-01,1.308753509949945326e-01,1.308753509949945326e-01,1.113417165181296575e-01,1.172018068611891117e-01,1.015748992796972339e-01,1.035282627273837186e-01,1.269686240996215354e-01,1.191551703088755965e-01,1.093883530704431728e-01,1.054816261750702033e-01
1.172018068611891117e-01,1.035282627273837186e-01,1.054816261750702033e-01,1.074349896227566881e-01,1.054816261750702033e-01,1.269686240996215632e-01,1.250152606519350507e-01,1.035282627273837186e-01,1.328287144426809896e-01,1.406421682334269563e-01,1.093883530704431728e-01,1.250152606519350507e-01,1.172018068611891117e-01,1.347820778903674743e-01,1.054816261750701895e-01,9.962153583201074913e-02,1.191551703088755965e-01,1.250152606519350507e-01,1.543157123672323494e-01,1.132950799658161423e-01,1.054816261750702033e-01,9.962153583201074913e-02,9.571480893663777967e-02,1.172018068611891117e-01,1.328287144426809896e-01,1.074349896227566742e-01,1.230618972042485659e-01,1.191551703088755965e-01,1.054816261750702033e-01,1.425955316811134133e-01,1.679892565010377425e-01,1.230618972042485659e-01,1.738493468440971967e-01,2.051031620070809525e-01,1.523623489195458369e-01,2.265901599316322845e-01,1.738493468440971690e-01,2.070565254547674372e-01,1.758027102917836815e-01,1.738493468440971967e-01,1.699426199487242273e-01,1.601758027102918036e-01,1.015748992796972339e-01,1.855695275302161051e-01,1.191551703088755965e-01,1.230618972042485659e-01,1.386888047857404438e-01,1.191551703088755965e-01,1.425955316811134410e-01,1.074349896227566742e-01,1.562690758149188064e-01,1.445488951287999257e-01,1.132950799658161423e-01,1.289219875473080479e-01,1.250152606519350507e-01,1.367354413380539868e-01,1.152484434135026270e-01,1.152484434135026270e-01,1.035282627273837186e-01,1.191551703088755965e-01
1.191551703088755965e-01,1.367354413380539591e-01,1.465022585764863827e-01,1.621291661579782606e-01,1.718959833964106843e-01,1.308753509949945049e-01,1.347820778903674743e-01,1.640825296056647731e-01,1.523623489195458647e-01,1.230618972042485659e-01,1.172018068611891117e-01,1.250152606519350507e-01,1.621291661579782883e-01,1.172018068611891117e-01,1.152484434135026270e-01,1.406421682334269285e-01,1.172018068611890979e-01,1.289219875473080201e-01,1.425955316811134133e-01,1.191551703088755965e-01,1.445488951287998980e-01,1.035282627273837186e-01,9.376144548895129494e-02,1.152484434135026270e-01,1.113417165181296575e-01,1.289219875473080201e-01,1.230618972042485659e-01,1.425955316811134133e-01,1.425955316811134410e-01,1.855695275302161051e-01,1.699426199487242273e-01,1.894762544255890746e-01,1.777560737394701662e-01,1.601758027102917759e-01,1.699426199487242273e-01,1.836161640825296204e-01,1.699426199487241995e-01,1.621291661579782883e-01,1.386888047857404438e-01,1.113417165181296575e-01,1.132950799658161423e-01,9.376144548895129494e-02,1.074349896227566881e-01,9.962153583201074913e-02,1.172018068611891117e-01,1.113417165181296575e-01,1.445488951287999257e-01,1.406421682334269563e-01,1.465022585764863827e-01,1.269686240996215354e-01,1.523623489195458369e-01,1.172018068611891117e-01,1.445488951287998980e-01,1.074349896227566881e-01,1.132950799658161423e-01,1.113417165181296575e-01,1.386888047857404715e-01,1.074349896227566881e-01,1.113417165181296575e-01,1.074349896227566881e-01
